stabb,year,milexp,totalpop,milpers,urbanpop
LIE,2004,0.0,34.0,0.0,0.0
LIE,2005,0.0,35.0,0.0,0.0
LIE,2006,0.0,35.0,0.0,0.0
LIE,2007,0.0,35.0,0.0,0.0
LIT,1991,0.0,3742.0,0.0,1621.0
LIT,1992,55200.0,3742.0,10.0,1619.0
LIT,1993,73200.0,3730.0,10.0,1602.0
LIT,1994,64000.0,3721.0,10.0,1572.0
LIT,1995,115000.0,3715.0,12.0,1542.0
LIT,1996,128000.0,3710.0,12.0,1512.0
LIT,1997,135000.0,3706.0,12.0,1482.0
LIT,1998,139000.0,3694.0,12.0,1479.0
LIT,1999,107000.0,3682.0,12.0,1475.0
LIT,2000,199000.0,3670.0,13.0,1421.0
LIT,2001,211000.0,3481.0,12.0,1367.0
LIT,2002,248000.0,3469.0,14.0,1361.0
LIT,2003,337000.0,3454.0,13.0,1354.0
LIT,2004,310000.0,3436.0,13.0,1345.0
LIT,2005,305000.0,3414.0,13.0,1337.0
LIT,2006,353000.0,3394.0,14.0,1332.0
LIT,2007,447000.0,3376.0,12.0,1327.0
LUX,1945,1758.0,283.0,0.0,0.0
LUX,1946,1936.0,286.0,2.0,0.0
LUX,1947,2117.0,289.0,2.0,0.0
LUX,1948,2306.0,292.0,3.0,0.0
LUX,1949,2548.0,294.0,3.0,0.0
LUX,1950,3396.0,296.0,3.0,0.0
LUX,1951,5267.0,297.0,3.0,0.0
LUX,1952,8634.0,299.0,3.0,0.0
LUX,1953,9677.0,301.0,3.0,0.0
LUX,1954,11350.0,303.0,3.0,0.0
LUX,1955,12280.0,305.0,3.0,0.0
LUX,1956,7906.0,307.0,3.0,0.0
LUX,1957,8742.0,308.0,3.0,0.0
LUX,1958,8577.0,310.0,3.0,0.0
LUX,1959,8066.0,312.0,3.0,0.0
LUX,1960,5266.0,314.0,3.0,0.0
LUX,1961,5835.0,317.0,6.0,0.0
LUX,1962,7131.0,321.0,6.0,0.0
LUX,1963,6995.0,324.0,2.0,0.0
LUX,1964,9272.0,328.0,2.0,0.0
LUX,1965,9611.0,332.0,2.0,0.0
LUX,1966,10012.0,334.0,2.0,0.0
LUX,1967,8260.0,335.0,2.0,0.0
LUX,1968,7480.0,336.0,1.0,0.0
LUX,1969,7820.0,338.0,1.0,0.0
LUX,1970,8320.0,339.0,1.0,0.0
LUX,1971,9044.0,342.0,1.0,0.0
LUX,1972,11745.0,347.0,1.0,0.0
LUX,1973,15419.0,350.0,1.0,0.0
LUX,1974,18228.0,355.0,1.0,0.0
LUX,1975,22730.0,359.0,1.0,0.0
LUX,1976,25463.0,361.0,1.0,0.0
LUX,1977,28709.0,361.0,1.0,0.0
LUX,1978,36644.0,362.0,1.0,0.0
LUX,1979,42362.0,363.0,1.0,0.0
LUX,1980,52457.0,364.0,1.0,0.0
LUX,1981,46123.0,365.0,1.0,0.0
LUX,1982,41128.0,366.0,1.0,0.0
LUX,1983,44321.0,366.0,1.0,0.0
LUX,1984,39684.0,366.0,1.0,0.0
LUX,1985,23460.0,367.0,1.0,0.0
LUX,1986,29140.0,368.0,1.0,0.0
LUX,1987,73100.0,371.0,1.0,0.0
LUX,1988,74220.0,374.0,1.0,0.0
LUX,1989,76020.0,378.0,1.0,0.0
LUX,1990,100230.0,382.0,1.0,0.0
LUX,1991,105720.0,387.0,1.0,0.0
LUX,1992,95930.0,390.0,1.0,0.0
LUX,1993,108000.0,398.0,1.0,0.0
LUX,1994,128000.0,404.0,1.0,0.0
LUX,1995,142000.0,410.0,1.0,0.0
LUX,1996,145000.0,416.0,1.0,0.0
LUX,1997,134000.0,417.0,1.0,0.0
LUX,1998,146000.0,422.0,1.0,0.0
LUX,1999,135000.0,426.0,1.0,0.0
LUX,2000,129000.0,431.0,1.0,0.0
LUX,2001,145000.0,442.0,1.0,0.0
LUX,2002,154000.0,446.0,1.0,0.0
LUX,2003,200000.0,452.0,1.0,0.0
LUX,2004,236000.0,458.0,1.0,0.0
LUX,2005,245000.0,465.0,1.0,0.0
LUX,2006,254000.0,473.0,1.0,0.0
LUX,2007,279000.0,480.0,1.0,0.0
MAA,1960,1000.0,991.0,0.0,0.0
MAA,1961,2000.0,1010.0,0.0,0.0
MAA,1962,3000.0,1030.0,0.0,0.0
MAA,1963,4002.0,1051.0,0.0,0.0
MAA,1964,2001.0,1073.0,2.0,0.0
MAA,1965,2001.0,1096.0,2.0,0.0
MAA,1966,4002.0,1119.0,2.0,0.0
MAA,1967,6004.0,1143.0,2.0,0.0
MAA,1968,8005.0,1168.0,2.0,0.0
MAA,1969,8005.0,1194.0,3.0,0.0
MAA,1970,7115.0,1221.0,3.0,0.0
MAA,1971,2544.0,1249.0,3.0,0.0
MAA,1972,3965.0,1278.0,3.0,0.0
MAA,1973,5837.0,1308.0,3.0,0.0
MAA,1974,7526.0,1339.0,3.0,0.0
MAA,1975,27790.0,1371.0,3.0,0.0
MAA,1976,43929.0,1405.0,15.0,135.0
MAA,1977,61947.0,1439.0,17.0,128.0
MAA,1978,56079.0,1475.0,12.0,122.0
MAA,1979,58890.0,1512.0,8.0,116.0
MAA,1980,81006.0,1551.0,8.0,110.0
MAA,1981,64032.0,1591.0,12.0,104.0
MAA,1982,68104.0,1633.0,16.0,109.0
MAA,1983,48764.0,1677.0,16.0,115.0
MAA,1984,39530.0,1721.0,16.0,120.0
MAA,1985,47000.0,1766.0,16.0,127.0
MAA,1986,48000.0,1812.0,16.0,182.0
MAA,1987,35000.0,1858.0,16.0,237.0
MAA,1988,0.0,1905.0,14.0,393.0
MAA,1989,40000.0,1953.0,16.0,404.0
MAA,1990,0.0,2003.0,17.0,415.0
MAA,1991,39600.0,2036.0,17.0,417.0
MAA,1992,36980.0,2107.0,16.0,439.0
MAA,1993,25400.0,2148.0,16.0,454.0
MAA,1994,30000.0,2211.0,16.0,469.0
MAA,1995,29000.0,2284.0,16.0,484.0
MAA,1996,27000.0,2351.0,16.0,499.0
MAA,1997,24000.0,2392.0,16.0,514.0
MAA,1998,25000.0,2529.0,16.0,529.0
MAA,1999,24000.0,2598.0,16.0,544.0
MAA,2000,24000.0,2670.0,16.0,559.0
MAA,2001,25000.0,2724.0,16.0,574.0
MAA,2002,18000.0,2770.0,16.0,591.0
MAA,2003,18000.0,2815.0,16.0,609.0
MAA,2004,18000.0,2861.0,15.0,627.0
MAA,2005,18000.0,2906.0,15.0,645.0
MAA,2006,18000.0,2991.0,16.0,664.0
MAA,2007,19000.0,3075.0,16.0,683.0
MAC,1993,30000.0,2115.0,10.0,393.0
MAC,1994,35741.0,2137.0,10.0,430.0
MAC,1995,42580.0,1963.0,16.0,435.0
MAC,1996,50728.0,2174.0,15.0,439.0
MAC,1997,60435.0,2190.0,15.0,444.0
MAC,1998,72000.0,1999.0,15.0,449.0
MAC,1999,67000.0,2011.0,16.0,453.0
MAC,2000,71000.0,2024.0,16.0,458.0
MAC,2001,73000.0,2035.0,16.0,462.0
MAC,2002,125000.0,2031.0,12.0,467.0
MAC,2003,137000.0,2027.0,13.0,481.0
MAC,2004,136000.0,2033.0,11.0,495.0
MAC,2005,128000.0,2037.0,10.0,508.0
MAC,2006,134000.0,2040.0,11.0,522.0
MAC,2007,157000.0,2044.0,11.0,631.0
MAD,1965,0.0,109.0,0.0,0.0
MAD,1966,0.0,111.0,0.0,0.0
MAD,1967,0.0,114.0,0.0,0.0
MAD,1968,0.0,116.0,0.0,0.0
MAD,1969,0.0,119.0,0.0,0.0
MAD,1970,0.0,121.0,0.0,0.0
MAD,1971,0.0,119.0,0.0,0.0
MAD,1972,0.0,127.0,0.0,0.0
MAD,1973,0.0,130.0,0.0,0.0
MAD,1974,0.0,129.0,0.0,0.0
MAD,1975,0.0,131.0,0.0,0.0
MAD,1976,0.0,135.0,0.0,0.0
MAD,1977,0.0,140.0,0.0,0.0
MAD,1978,0.0,148.0,0.0,0.0
MAD,1979,0.0,152.0,0.0,0.0
MAD,1980,0.0,158.0,0.0,0.0
MAD,1981,0.0,163.0,0.0,0.0
MAD,1982,0.0,168.0,0.0,0.0
MAD,1983,0.0,174.0,0.0,0.0
MAD,1984,1800.0,180.0,0.0,0.0
MAD,1985,0.0,184.0,0.0,0.0
MAD,1986,0.0,190.0,0.0,0.0
MAD,1987,0.0,197.0,0.0,0.0
MAD,1988,0.0,203.0,0.0,0.0
MAD,1989,0.0,209.0,0.0,0.0
MAD,1990,0.0,216.0,0.0,0.0
MAD,1991,0.0,223.0,0.0,0.0
MAD,1992,0.0,231.0,0.0,0.0
MAD,1993,0.0,238.0,0.0,0.0
MAD,1994,0.0,246.0,0.0,0.0
MAD,1995,0.0,254.0,0.0,0.0
MAD,1996,0.0,263.0,0.0,0.0
MAD,1997,0.0,273.0,0.0,0.0
MAD,1998,39000.0,271.0,0.0,0.0
MAD,1999,41000.0,278.0,0.0,0.0
MAD,2000,35000.0,286.0,0.0,0.0
MAD,2001,36000.0,276.0,0.0,0.0
MAD,2002,26000.0,281.0,0.0,0.0
MAD,2003,34000.0,285.0,0.0,0.0
MAD,2004,39000.0,289.0,0.0,0.0
MAD,2005,46000.0,294.0,0.0,0.0
MAD,2006,56000.0,298.0,0.0,104.0
MAD,2007,63000.0,305.0,0.0,109.0
MAG,1960,405.0,5367.0,1.0,242.0
MAG,1961,810.0,5506.0,2.0,251.0
MAG,1962,9000.0,5651.0,3.0,261.0
MAG,1963,4861.0,5800.0,6.0,270.0
MAG,1964,8912.0,5949.0,7.0,280.0
MAG,1965,10533.0,6080.0,5.0,290.0
MAG,1966,11343.0,6247.0,8.0,301.0
MAG,1967,12153.0,6396.0,9.0,310.0
MAG,1968,12963.0,6547.0,9.0,332.0
MAG,1969,13774.0,6701.0,9.0,339.0
MAG,1970,12243.0,6860.0,9.0,338.0
MAG,1971,12774.0,7025.0,8.0,347.0
MAG,1972,16117.0,7195.0,8.0,357.0
MAG,1973,20368.0,7375.0,8.0,367.0
MAG,1974,25908.0,7568.0,11.0,378.0
MAG,1975,30188.0,7778.0,13.0,388.0
MAG,1976,35584.0,8006.0,17.0,399.0
MAG,1977,43684.0,8252.0,17.0,409.0
MAG,1978,52165.0,8514.0,20.0,420.0
MAG,1979,81891.0,8788.0,20.0,431.0
MAG,1980,92330.0,9072.0,20.0,442.0
MAG,1981,101330.0,8955.0,28.0,453.0
MAG,1982,71095.0,9671.0,28.0,464.0
MAG,1983,67845.0,9400.0,29.0,476.0
MAG,1984,55986.0,10320.0,28.0,487.0
MAG,1985,54341.0,9985.0,27.0,499.0
MAG,1986,58850.0,11035.0,26.0,525.0
MAG,1987,36660.0,11418.0,26.0,552.0
MAG,1988,32000.0,11816.0,21.0,580.0
MAG,1989,35000.0,12224.0,21.0,610.0
MAG,1990,36630.0,11197.0,21.0,641.0
MAG,1991,30400.0,11493.0,21.0,674.0
MAG,1992,30980.0,13504.0,21.0,709.0
MAG,1993,37000.0,13950.0,21.0,745.0
MAG,1994,55000.0,14406.0,21.0,784.0
MAG,1995,33000.0,14874.0,21.0,824.0
MAG,1996,38000.0,15353.0,21.0,867.0
MAG,1997,37000.0,15845.0,21.0,911.0
MAG,1998,45000.0,15057.0,20.0,958.0
MAG,1999,0.0,15497.0,20.0,1007.0
MAG,2000,0.0,15942.0,0.0,1057.0
MAG,2001,0.0,15529.0,0.0,1109.0
MAG,2002,293000.0,15981.0,14.0,1086.0
MAG,2003,324000.0,16441.0,14.0,1062.0
MAG,2004,272000.0,17206.0,13.0,1039.0
MAG,2005,54000.0,17730.0,13.0,1015.0
MAG,2006,54000.0,18275.0,14.0,1054.0
MAG,2007,82000.0,18820.0,14.0,1094.0
MAL,1957,52143.0,8873.0,18.0,1377.0
MAL,1958,54492.0,9173.0,20.0,1506.0
MAL,1959,46503.0,9479.0,20.0,1636.0
MAL,1960,42908.0,9786.0,20.0,1767.0
MAL,1961,36242.0,10073.0,44.0,1900.0
MAL,1962,36721.0,10398.0,46.0,2035.0
MAL,1963,50621.0,10514.0,14.0,2171.0
MAL,1964,70915.0,11068.0,32.0,2296.0
MAL,1965,98697.0,9210.0,37.0,931.0
MAL,1966,124444.0,9470.0,35.0,988.0
MAL,1967,119026.0,9710.0,40.0,1055.0
MAL,1968,123551.0,9940.0,46.0,1105.0
MAL,1969,119156.0,10150.0,46.0,1165.0
MAL,1970,123301.0,10390.0,58.0,1216.0
MAL,1971,190020.0,10700.0,62.0,1268.0
MAL,1972,274507.0,11000.0,69.0,1319.0
MAL,1973,369991.0,11310.0,70.0,1372.0
MAL,1974,458227.0,11650.0,75.0,1428.0
MAL,1975,547135.0,11926.0,76.0,1795.0
MAL,1976,479619.0,12240.0,80.0,1872.0
MAL,1977,616341.0,12577.0,79.0,1953.0
MAL,1978,764248.0,12909.0,82.0,2037.0
MAL,1979,1164996.0,13435.0,82.0,2125.0
MAL,1980,1362169.0,13764.0,83.0,2976.0
MAL,1981,2037843.0,14128.0,90.0,2289.0
MAL,1982,2132002.0,14507.0,95.0,2367.0
MAL,1983,2080113.0,14888.0,99.0,2450.0
MAL,1984,1196992.0,15270.0,125.0,2542.0
MAL,1985,1764000.0,15681.0,110.0,2632.0
MAL,1986,1010000.0,16109.0,113.0,2706.0
MAL,1987,853310.0,16526.0,113.0,2777.0
MAL,1988,1612000.0,16942.0,113.0,2846.0
MAL,1989,1384000.0,17354.0,115.0,2915.0
MAL,1990,1560000.0,17764.0,130.0,2984.0
MAL,1991,1740000.0,18547.0,128.0,3080.0
MAL,1992,2500000.0,19043.0,128.0,3126.0
MAL,1993,2600000.0,19564.0,115.0,3245.0
MAL,1994,3142000.0,20112.0,115.0,3369.0
MAL,1995,3514000.0,20689.0,122.0,3484.0
MAL,1996,3695000.0,21169.0,128.0,3603.0
MAL,1997,3377000.0,21666.0,110.0,3726.0
MAL,1998,1891000.0,21410.0,110.0,3853.0
MAL,1999,3158000.0,21830.0,95.0,3984.0
MAL,2000,2579000.0,22244.0,96.0,4098.0
MAL,2001,3249000.0,24013.0,100.0,4215.0
MAL,2002,2238000.0,24527.0,100.0,4665.0
MAL,2003,2882000.0,25048.0,104.0,5115.0
MAL,2004,2742000.0,25581.0,107.0,5566.0
MAL,2005,3110000.0,26128.0,110.0,6016.0
MAL,2006,3206000.0,26640.0,110.0,6466.0
MAL,2007,4021000.0,27174.0,109.0,6916.0
MAS,1968,46.0,803.0,0.0,137.0
MAS,1969,43.0,815.0,0.0,137.0
MAS,1970,68.0,829.0,0.0,139.0
MAS,1971,372.0,841.0,0.0,141.0
MAS,1972,435.0,851.0,0.0,133.0
MAS,1973,540.0,869.0,0.0,140.0
MAS,1974,693.0,881.0,0.0,141.0
MAS,1975,873.0,892.0,3.0,142.0
MAS,1976,823.0,904.0,3.0,142.0
MAS,1977,1002.0,918.0,1.0,143.0
MAS,1978,1019.0,933.0,0.0,144.0
MAS,1979,1094.0,950.0,0.0,144.0
MAS,1980,1132.0,966.0,0.0,145.0
MAS,1981,1630.0,980.0,0.0,146.0
MAS,1982,2347.0,993.0,0.0,147.0
MAS,1983,2108.0,1002.0,1.0,148.0
MAS,1984,3000.0,1012.0,1.0,135.0
MAS,1985,2000.0,1021.0,1.0,136.0
MAS,1986,3000.0,1028.0,1.0,137.0
MAS,1987,3000.0,1036.0,1.0,138.0
MAS,1988,4000.0,1043.0,1.0,138.0
MAS,1989,5000.0,1051.0,1.0,138.0
MAS,1990,7000.0,1059.0,1.0,140.0
MAS,1991,7000.0,1070.0,1.0,142.0
MAS,1992,11300.0,1084.0,1.0,143.0
MAS,1993,11200.0,1097.0,1.0,144.0
MAS,1994,11000.0,1113.0,1.0,145.0
MAS,1995,14000.0,1122.0,1.0,136.0
MAS,1996,94000.0,1134.0,1.0,146.0
MAS,1997,87000.0,1148.0,1.0,131.0
MAS,1998,90000.0,1141.0,2.0,117.0
MAS,1999,91000.0,1150.0,2.0,102.0
MAS,2000,9000.0,1158.0,0.0,187.0
MAS,2001,9000.0,1200.0,0.0,271.0
MAS,2002,10000.0,1210.0,0.0,356.0
MAS,2003,12000.0,1223.0,0.0,358.0
MAS,2004,11000.0,1233.0,0.0,360.0
MAS,2005,10000.0,1243.0,0.0,362.0
MAS,2006,11000.0,1253.0,0.0,310.0
MAS,2007,27000.0,1260.0,0.0,258.0
MAW,1964,840.0,3794.0,0.0,0.0
MAW,1965,1400.0,3908.0,4.0,0.0
MAW,1966,1400.0,4023.0,4.0,109.0
MAW,1967,1680.0,4124.0,4.0,109.0
MAW,1968,1440.0,4227.0,4.0,110.0
MAW,1969,1440.0,4333.0,5.0,110.0
MAW,1970,1440.0,4606.0,4.0,124.0
MAW,1971,1685.0,4726.0,4.0,138.0
MAW,1972,1871.0,4848.0,4.0,153.0
MAW,1973,2929.0,4974.0,5.0,168.0
MAW,1974,3923.0,5104.0,5.0,181.0
MAW,1975,8567.0,5236.0,5.0,193.0
MAW,1976,8872.0,5372.0,4.0,206.0
MAW,1977,13512.0,5606.0,4.0,219.0
MAW,1978,21097.0,5683.0,3.0,232.0
MAW,1979,22157.0,5865.0,3.0,246.0
MAW,1980,29403.0,6046.0,4.0,259.0
MAW,1981,37008.0,6227.0,6.0,273.0
MAW,1982,26087.0,6408.0,6.0,287.0
MAW,1983,23945.0,6618.0,6.0,302.0
MAW,1984,20998.0,6839.0,6.0,316.0
MAW,1985,36420.0,7059.0,6.0,331.0
MAW,1986,22300.0,7279.0,7.0,449.0
MAW,1987,22300.0,7499.0,7.0,566.0
MAW,1988,20730.0,7755.0,7.0,613.0
MAW,1989,22020.0,8022.0,7.0,659.0
MAW,1990,18000.0,8289.0,7.0,706.0
MAW,1991,20000.0,8556.0,8.0,752.0
MAW,1992,19430.0,8823.0,10.0,799.0
MAW,1993,17500.0,9135.0,10.0,845.0
MAW,1994,21000.0,9461.0,10.0,892.0
MAW,1995,21000.0,9788.0,10.0,939.0
MAW,1996,24000.0,10114.0,8.0,985.0
MAW,1997,23000.0,10441.0,8.0,1032.0
MAW,1998,26000.0,10346.0,8.0,1078.0
MAW,1999,27000.0,10640.0,5.0,1125.0
MAW,2000,6000.0,10925.0,5.0,1171.0
MAW,2001,6000.0,10816.0,5.0,1218.0
MAW,2002,15000.0,11175.0,5.0,1264.0
MAW,2003,13000.0,11549.0,5.0,1311.0
MAW,2004,13000.0,11938.0,5.0,1334.0
MAW,2005,34000.0,12341.0,5.0,1357.0
MAW,2006,39000.0,12758.0,5.0,1380.0
MAW,2007,42000.0,13188.0,5.0,1786.0
MEX,1945,34979.0,22230.0,0.0,2794.0
MEX,1946,52037.0,22780.0,61.0,2987.0
MEX,1947,57058.0,23440.0,61.0,3193.0
MEX,1948,60576.0,24461.0,61.0,3413.0
MEX,1949,48110.0,25132.0,64.0,3649.0
MEX,1950,40000.0,27376.0,55.0,3897.0
MEX,1951,46012.0,28140.0,60.0,4073.0
MEX,1952,50289.0,28954.0,56.0,4195.0
MEX,1953,55376.0,29814.0,56.0,4377.0
MEX,1954,47093.0,30720.0,56.0,4590.0
MEX,1955,42674.0,31669.0,48.0,4923.0
MEX,1956,50600.0,32662.0,48.0,5202.0
MEX,1957,63411.0,33701.0,48.0,5563.0
MEX,1958,69015.0,34784.0,49.0,5801.0
MEX,1959,70697.0,35909.0,50.0,6215.0
MEX,1960,81745.0,36322.0,50.0,6647.0
MEX,1961,88951.0,38273.0,60.0,7051.0
MEX,1962,100720.0,39510.0,64.0,7829.0
MEX,1963,111129.0,40790.0,65.0,8350.0
MEX,1964,127222.0,42118.0,65.0,9187.0
MEX,1965,132186.0,43148.0,65.0,10086.0
MEX,1966,143235.0,44934.0,75.0,10771.0
MEX,1967,171978.0,46418.0,80.0,11558.0
MEX,1968,182946.0,47952.0,75.0,12249.0
MEX,1969,204003.0,49538.0,75.0,11365.0
MEX,1970,218014.0,50596.0,80.0,18709.0
MEX,1971,224000.0,52884.0,80.0,18833.0
MEX,1972,260800.0,54661.0,80.0,18957.0
MEX,1973,326400.0,56481.0,80.0,19080.0
MEX,1974,430400.0,58320.0,85.0,19204.0
MEX,1975,586200.0,59099.0,95.0,19328.0
MEX,1976,529625.0,60822.0,100.0,21025.0
MEX,1977,533541.0,62538.0,100.0,22722.0
MEX,1978,634413.0,64238.0,120.0,24419.0
MEX,1979,693575.0,65917.0,120.0,26116.0
MEX,1980,824147.0,67570.0,120.0,27220.0
MEX,1981,777120.0,69192.0,125.0,27595.0
MEX,1982,943004.0,70784.0,130.0,27970.0
MEX,1983,607856.0,72354.0,130.0,28346.0
MEX,1984,562331.0,73912.0,129.0,28721.0
MEX,1985,1170000.0,75465.0,140.0,29096.0
MEX,1986,612460.0,77015.0,141.0,29678.0
MEX,1987,937000.0,78561.0,141.0,30287.0
MEX,1988,646450.0,80109.0,154.0,30899.0
MEX,1989,640630.0,81663.0,154.0,31514.0
MEX,1990,678410.0,83226.0,175.0,32135.0
MEX,1991,674536.0,84801.0,175.0,32763.0
MEX,1992,1520000.0,86386.0,175.0,33398.0
MEX,1993,1656000.0,87976.0,175.0,34021.0
MEX,1994,2300000.0,89564.0,175.0,34729.0
MEX,1995,2366000.0,90487.0,175.0,35382.0
MEX,1996,3629000.0,92718.0,175.0,36047.0
MEX,1997,3664000.0,94281.0,250.0,36725.0
MEX,1998,3907000.0,95831.0,255.0,37415.0
MEX,1999,4289000.0,97365.0,255.0,38119.0
MEX,2000,5229000.0,98881.0,193.0,38767.0
MEX,2001,5733000.0,99716.0,193.0,39426.0
MEX,2002,3236000.0,100909.0,193.0,40037.0
MEX,2003,2938000.0,102000.0,193.0,40658.0
MEX,2004,2876000.0,103002.0,192.0,41288.0
MEX,2005,3123000.0,103947.0,192.0,41858.0
MEX,2006,3229000.0,104874.0,193.0,42435.0
MEX,2007,3982000.0,105791.0,238.0,43021.0
MLD,1991,875500.0,4363.0,0.0,1150.0
MLD,1992,450000.0,4348.0,9.0,1150.0
MLD,1993,88400.0,4348.0,13.0,1082.0
MLD,1994,39000.0,4348.0,11.0,1014.0
MLD,1995,45000.0,4348.0,12.0,946.0
MLD,1996,48000.0,4327.0,12.0,878.0
MLD,1997,53000.0,4312.0,11.0,810.0
MLD,1998,53000.0,4378.0,11.0,807.0
MLD,1999,27000.0,4380.0,11.0,805.0
MLD,2000,140000.0,4380.0,10.0,802.0
MLD,2001,147000.0,3631.0,8.0,799.0
MLD,2002,150000.0,3623.0,7.0,801.0
MLD,2003,150000.0,3613.0,7.0,803.0
MLD,2004,9000.0,3604.0,6.0,805.0
MLD,2005,10000.0,3595.0,6.0,804.0
MLD,2006,13000.0,3585.0,7.0,804.0
MLD,2007,19000.0,3577.0,7.0,803.0
MLI,1960,0.0,4375.0,3.0,120.0
MLI,1961,8183.0,4480.0,2.0,130.0
MLI,1962,9196.0,4588.0,3.0,144.0
MLI,1963,9694.0,4394.0,5.0,169.0
MLI,1964,10618.0,4485.0,8.0,186.0
MLI,1965,10926.0,4576.0,8.0,203.0
MLI,1966,10342.0,4654.0,7.0,161.0
MLI,1967,10841.0,4741.0,5.0,171.0
MLI,1968,5815.0,4832.0,7.0,182.0
MLI,1969,6076.0,4929.0,7.0,186.0
MLI,1970,7000.0,5484.0,8.0,189.0
MLI,1971,5728.0,5614.0,8.0,193.0
MLI,1972,8316.0,5751.0,8.0,196.0
MLI,1973,10979.0,5892.0,8.0,348.0
MLI,1974,11643.0,6032.0,8.0,366.0
MLI,1975,18897.0,6169.0,8.0,382.0
MLI,1976,21876.0,6316.0,8.0,399.0
MLI,1977,25951.0,6505.0,7.0,418.0
MLI,1978,30948.0,6702.0,8.0,438.0
MLI,1979,36058.0,6898.0,5.0,459.0
MLI,1980,47002.0,7095.0,7.0,478.0
MLI,1981,63422.0,7294.0,8.0,498.0
MLI,1982,57301.0,7509.0,8.0,517.0
MLI,1983,54009.0,7741.0,8.0,537.0
MLI,1984,55846.0,7973.0,8.0,556.0
MLI,1985,27824.0,8206.0,8.0,577.0
MLI,1986,37250.0,7566.0,8.0,618.0
MLI,1987,60920.0,7696.0,8.0,658.0
MLI,1988,63820.0,7827.0,8.0,675.0
MLI,1989,41000.0,7960.0,8.0,693.0
MLI,1990,35000.0,8156.0,13.0,710.0
MLI,1991,35000.0,9507.0,13.0,728.0
MLI,1992,65590.0,9816.0,12.0,745.0
MLI,1993,60000.0,10135.0,12.0,781.0
MLI,1994,52000.0,10462.0,12.0,820.0
MLI,1995,50000.0,10795.0,12.0,861.0
MLI,1996,42000.0,11134.0,10.0,904.0
MLI,1997,43000.0,11480.0,10.0,949.0
MLI,1998,36000.0,10694.0,10.0,997.0
MLI,1999,34000.0,10960.0,10.0,1047.0
MLI,2000,64000.0,11234.0,7.0,1100.0
MLI,2001,63000.0,10525.0,7.0,1156.0
MLI,2002,64000.0,10813.0,7.0,1211.0
MLI,2003,89000.0,11111.0,7.0,1269.0
MLI,2004,103000.0,11419.0,7.0,1329.0
MLI,2005,120000.0,11732.0,7.0,1391.0
MLI,2006,132000.0,12051.0,7.0,1456.0
MLI,2007,157000.0,12378.0,7.0,1524.0
MLT,1964,0.0,323.0,1.0,0.0
MLT,1965,0.0,319.0,1.0,0.0
MLT,1966,0.0,317.0,1.0,0.0
MLT,1967,0.0,310.0,2.0,0.0
MLT,1968,0.0,302.0,2.0,0.0
MLT,1969,0.0,302.0,2.0,0.0
MLT,1970,0.0,303.0,3.0,0.0
MLT,1971,1000.0,303.0,2.0,0.0
MLT,1972,1000.0,303.0,2.0,0.0
MLT,1973,1000.0,303.0,2.0,0.0
MLT,1974,2000.0,302.0,4.0,0.0
MLT,1975,2000.0,304.0,3.0,0.0
MLT,1976,2000.0,309.0,4.0,0.0
MLT,1977,3000.0,313.0,7.0,0.0
MLT,1978,4000.0,317.0,7.0,0.0
MLT,1979,5000.0,320.0,6.0,0.0
MLT,1980,5000.0,304.0,1.0,0.0
MLT,1981,7000.0,327.0,1.0,0.0
MLT,1982,11000.0,325.0,1.0,0.0
MLT,1983,15000.0,328.0,1.0,0.0
MLT,1984,15000.0,337.0,1.0,0.0
MLT,1985,13045.0,340.0,1.0,0.0
MLT,1986,17070.0,342.0,1.0,0.0
MLT,1987,23180.0,344.0,1.0,0.0
MLT,1988,22380.0,347.0,1.0,0.0
MLT,1989,21590.0,351.0,2.0,0.0
MLT,1990,21190.0,354.0,2.0,0.0
MLT,1991,21790.0,358.0,2.0,0.0
MLT,1992,27000.0,361.0,2.0,0.0
MLT,1993,21000.0,365.0,2.0,0.0
MLT,1994,28000.0,368.0,2.0,0.0
MLT,1995,32000.0,371.0,2.0,0.0
MLT,1996,34000.0,373.0,2.0,0.0
MLT,1997,31000.0,375.0,2.0,0.0
MLT,1998,30000.0,384.0,2.0,0.0
MLT,1999,27000.0,386.0,2.0,0.0
MLT,2000,27000.0,389.0,2.0,0.0
MLT,2001,24000.0,385.0,2.0,0.0
MLT,2002,33000.0,387.0,2.0,0.0
MLT,2003,41000.0,399.0,2.0,0.0
MLT,2004,52000.0,401.0,2.0,0.0
MLT,2005,49000.0,404.0,2.0,0.0
MLT,2006,46000.0,406.0,2.0,0.0
MLT,2007,44000.0,409.0,2.0,0.0
MNC,1993,0.0,31.0,0.0,0.0
MNC,1994,0.0,31.0,0.0,0.0
MNC,1995,0.0,32.0,0.0,0.0
MNC,1996,0.0,32.0,0.0,0.0
MNC,1997,0.0,32.0,0.0,0.0
MNC,1998,0.0,33.0,0.0,0.0
MNC,1999,0.0,33.0,0.0,0.0
MNC,2000,0.0,34.0,0.0,0.0
MNC,2001,0.0,32.0,0.0,0.0
MNC,2002,0.0,32.0,0.0,0.0
MNC,2003,0.0,32.0,0.0,0.0
MNC,2004,0.0,32.0,0.0,0.0
MNC,2005,0.0,32.0,0.0,0.0
MNC,2006,0.0,33.0,0.0,0.0
MNC,2007,0.0,33.0,0.0,0.0
MNG,2006,53000.0,624.0,0.0,0.0
