hostlev,dispnum,year,month,numab,b_abb,a_abb,b_win,a_win,b_yield,a_yield,stalemate,compromise,released,unclear,joins_war,b_fatal,a_fatal,b_hiact,a_hiact,b_hostlev,a_hostlev,b_maj,a_maj,pa_win,pb_win,pa_yield,pb_yield,pa_fatal,pb_fatal,pa_hiact,pb_hiact,p_dispnum,p_stalemate,p_compromise,p_released,p_unclear,p_joins_war,r_milexp,r_milpers,r_totalpop,r_urbanpop,contig,target,pa_hiact_s,pb_hiact_s
2,3435,1965,9,2,SYR,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,4,1,2,2,0,0,0,0,1,0,143.0,230.0,16,16,25,25,25,25,25,25,0.326194938602,1.07692307692,2.07764338666,1.96679438059,None,Diplomatic,Attack,Attack
4,1017,1965,10,2,LEB,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,0,0,0,0,0,0.0,0.0,15,0,1,1,1,1,1,1,0.0998658350488,0.261538461538,0.839250877877,0.754789272031,None,Military,Seizure,None
4,2929,1965,10,2,USA,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,1,1,1,0,0,0,1076.0,2000.0,17,7,16,16,16,16,16,16,3.75896335688,1.10833333333,0.266463793437,0.549513618677,None,Military,Clash,ShowForce
4,1608,1965,11,2,CHL,ARG,0,0,0,0,0,1,0,0,0,13.0,0.0,17,17,4,4,0,0,0,0,2,0,0.0,0.0,12,0,8,8,8,8,8,8,0.318733805836,0.451612903226,0.385002019477,0.347725520432,None,Military,ViolateBorder,None
3,1804,1965,11,3,ZIM,UKG,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00264631770934,0.0235294117647,0.0823367065317,0.0259101344703,None,Diplomatic,None,None
3,1804,1965,11,3,ZIM,ZAM,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.45932031901,1.11111111111,1.21109607578,1.96797153025,Land,Diplomatic,None,None
4,1216,1965,12,5,RVN,CAM,0,0,0,0,1,0,0,0,0,0.0,0.0,12,7,3,3,0,0,0,0,0,0,13.0,13.0,0,16,7,7,7,7,7,7,9.36942747657,7.43421052632,2.62497964501,5.35516372796,Land,Military,None,Attack
4,1216,1965,12,5,THI,CAM,0,0,0,0,1,0,0,0,0,0.0,0.0,12,7,3,3,0,0,0,1,0,1,89.0,89.0,17,8,7,7,7,7,7,7,1.78865197101,1.73684210526,5.05210877707,5.30982367758,None,Military,Clash,Alert
4,1216,1965,12,5,USA,CAM,0,0,0,0,1,0,0,0,0,0.0,0.0,16,7,4,3,1,0,0,0,0,0,0.0,13.0,17,16,1,1,1,1,1,1,983.173502295,35.0,31.6402865983,128.062972292,None,Military,Clash,Attack
4,1216,1965,12,5,RVN,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,12,1,3,2,0,1,1,0,0,0,0.0,1000.0,0,15,4,4,4,4,4,4,0.0358220949579,0.235416666667,0.0221066908396,0.0229788153913,Water150,Military,None,Seizure
4,1216,1965,12,5,THI,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,12,1,3,2,0,1,1,0,0,0,1000.0,1176.0,1,20,4,4,4,4,4,4,0.00683854599574,0.055,0.0425471515693,0.0227842628621,None,Military,ThreatForce,BeginWar
4,1216,1965,12,5,USA,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,16,1,4,2,1,1,1,0,0,0,1076.0,2000.0,17,7,17,17,17,17,17,17,3.75896335688,1.10833333333,0.266463793437,0.549513618677,None,Military,Clash,ShowForce
4,1463,1965,12,2,NEP,IND,0,0,0,0,0,0,1,0,0,0.0,0.0,7,15,3,4,0,0,0,0,0,0,0.0,0.0,17,17,1,1,1,1,1,1,0.00304793894145,0.0180327868852,0.0211613785671,0.00340785872877,Land,Military,Clash,Clash
4,2106,1965,12,2,IRQ,IRN,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,13.0,13.0,0,16,4,4,4,4,4,4,0.820502154104,0.439024390244,0.321789898828,0.46266328719,Land,Military,None,Attack
4,3410,1965,12,2,SYR,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,16,16,4,4,0,0,0,0,1,0,143.0,230.0,16,16,26,26,26,26,26,26,0.326194938602,1.07692307692,2.07764338666,1.96679438059,None,Military,Attack,Attack
4,2920,1966,1,2,ROK,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,0,15,1,4,0,1,1,0,0,0,1063.0,2013.0,17,20,5,5,5,5,5,5,0.00930675444279,0.22,0.0393658877117,0.0742282307856,Water150,Military,Clash,BeginWar
4,3171,1966,2,2,SYR,JOR,0,0,0,0,1,0,0,0,0,0.0,13.0,16,8,4,3,0,0,0,0,0,0,0.0,63.0,0,0,2,2,2,2,2,2,1.13616448516,1.6,2.78763304612,3.81264637002,None,Military,None,None
4,3433,1966,2,2,SYR,ISR,0,0,0,0,1,0,0,0,0,13.0,13.0,16,16,4,4,0,0,0,0,1,0,143.0,230.0,16,16,27,27,27,27,27,27,0.216859479,1.23076923077,2.09205020921,2.04522613065,None,Military,Attack,Attack
4,1351,1966,3,3,GUI,CDI,0,0,1,0,0,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.992295369593,1.5,0.767169891559,0.62582781457,Land,Military,None,None
4,1351,1966,3,3,GUI,GHA,0,0,1,0,0,0,0,0,0,13.0,0.0,17,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.435997988939,0.3,0.451282051282,0.276720351391,None,Military,None,None
2,1409,1966,3,2,GUI,GHA,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,2,1,0,0,0,0,0,1,0.0,13.0,0,17,1,1,1,1,1,1,0.435997988939,0.3,0.451282051282,0.276720351391,None,Diplomatic,None,Clash
4,2067,1966,3,2,SOM,ETH,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,63.0,176.0,17,17,4,4,4,4,4,4,0.160315893386,0.375,0.110400553083,0.192648922687,None,Military,Clash,Clash
4,2919,1966,3,2,ROK,JPN,0,0,0,0,1,0,0,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,0,15,12,12,12,12,12,12,0.153774671931,2.51982378855,0.297781509545,0.14941715951,None,Military,None,Seizure
3,3135,1966,3,2,UKG,POR,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,23.524567725,2.23684210526,5.99879240312,19.6234347048,None,Diplomatic,None,None
3,2632,1966,4,2,PAK,IND,0,0,0,0,1,0,0,0,0,0.0,0.0,11,0,3,1,0,0,0,0,0,0,1456.0,1469.0,17,17,21,21,21,21,21,21,0.277101960895,0.214285714286,0.2352592917,0.21185394703,Land,Diplomatic,Clash,Clash
4,2918,1966,4,2,UKG,INS,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,1,0,0,0,0,0,176.0,13.0,17,0,2,2,2,2,2,2,65.6920287488,1.22832369942,0.504636042925,1.69151888975,None,Military,Clash,None
4,1109,1966,5,3,SAU,EGY,0,0,0,0,1,0,0,0,0,0.0,13.0,0,16,1,4,0,0,0,0,0,0,0.0,0.0,0,17,3,3,3,3,3,3,0.388702166607,0.209302325581,0.164849049076,0.0791479820628,Water12,Military,None,Clash
4,1109,1966,5,3,YAR,SAU,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0.0,0.0,17,17,2,2,2,2,2,2,0.0671155954272,0.177777777778,0.920935861234,0.148725212465,Land,Military,Clash,Clash
4,1392,1966,5,2,ZAM,POR,0,0,0,0,1,0,0,0,0,0.0,0.0,17,17,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.137594858716,0.0578947368421,0.41684048743,0.322003577818,None,Military,None,None
4,2107,1966,5,2,IRQ,IRN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,16,3,4,0,0,0,0,0,0,26.0,26.0,0,16,5,5,5,5,5,5,0.746219640401,0.428571428571,0.322152855869,0.543964232489,Land,Military,None,Attack
4,2015,1966,6,2,THI,LAO,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,0,0,0,0,0,0,0.0,0.0,16,8,3,3,3,3,3,3,2.95014285714,1.62365591398,11.8763919822,16.1515151515,None,Military,Attack,Alert
4,1713,1966,7,2,NTH,CHN,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,1,0,0,0,0,1000.0,176.0,20,20,1,1,1,1,1,1,0.0484977503603,0.0461538461538,0.0166565474742,0.0416010219289,None,Military,BeginWar,BeginWar
4,1322,1966,8,2,SUD,CHA,0,0,0,0,0,1,0,0,0,0.0,0.0,8,16,3,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,7.80491604639,4.0,3.74517947197,3.56435643564,Land,Military,None,None
4,3412,1966,9,4,ISR,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,16,7,4,3,0,0,0,1,1,1,1354.0,1052.0,16,16,20,20,20,20,20,20,0.829291146175,0.302325581395,0.087411889879,0.0892376681614,Land,Military,Attack,Attack
4,3412,1966,9,4,JOR,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,1,16,2,4,0,0,0,0,0,0,191.0,467.0,17,17,7,7,7,7,7,7,0.190869792035,0.769230769231,0.750475465957,0.536432160804,None,Military,Clash,Clash
4,3412,1966,9,4,SYR,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,16,16,4,4,0,0,0,0,1,0,156.0,243.0,16,16,28,28,28,28,28,28,0.216859479,1.23076923077,2.09205020921,2.04522613065,None,Military,Attack,Attack
2,1324,1966,10,4,ZIM,MAG,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.55514414176,1.25,0.741155754762,1.94352159468,None,Diplomatic,None,None
2,1324,1966,10,4,ZIM,SOM,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.71551724138,0.666666666667,1.81213307241,3.84868421053,None,Diplomatic,None,None
4,1401,1966,10,2,ZIM,ZAM,0,0,0,0,1,0,0,0,0,0.0,0.0,16,1,4,2,0,0,0,0,0,0,0.0,0.0,0,7,1,1,1,1,1,1,0.499943317084,0.909090909091,1.21938372399,1.625,Land,Military,None,ShowForce
4,1408,1966,10,2,GUI,GHA,0,0,0,0,0,0,1,0,0,0.0,0.0,15,15,4,4,0,0,0,0,0,1,0.0,13.0,0,17,2,2,2,2,2,2,0.435997988939,0.3,0.451282051282,0.276720351391,None,Military,None,Clash
4,2608,1966,10,2,USA,GUI,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5194.64944649,343.333333333,54.4789356984,268.862433862,None,Military,None,None
4,2891,1966,10,2,TAW,CHN,0,0,0,0,1,0,0,0,0,13.0,13.0,16,16,4,4,0,1,0,0,0,0,76.0,76.0,17,17,9,9,9,9,9,9,0.0159661650171,0.209230769231,0.0174322036392,0.0421013412817,Water12,Military,Clash,Clash
5,1035,1966,12,7,ISR,EGY,1,0,0,0,0,0,0,0,0,1000.0,1000.0,20,20,5,5,0,0,0,1,1,1,1354.0,1052.0,16,16,21,21,21,21,21,21,0.829291146175,0.302325581395,0.087411889879,0.0892376681614,Land,Military,Attack,Attack
5,1035,1966,12,7,JOR,ISR,0,1,0,0,0,0,0,0,0,1000.0,1000.0,20,20,5,5,0,0,0,0,0,0,191.0,467.0,17,17,8,8,8,8,8,8,0.190869792035,0.769230769231,0.750475465957,0.536432160804,None,Military,Clash,Clash
5,1035,1966,12,7,SYR,ISR,0,1,0,0,0,0,0,0,0,1000.0,1000.0,20,20,5,5,0,0,0,0,1,0,156.0,243.0,16,16,29,29,29,29,29,29,0.216859479,1.23076923077,2.09205020921,2.04522613065,None,Military,Attack,Attack
4,1805,1967,1,2,USA,ECU,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,1,0,0,0,0,0,13.0,13.0,15,0,4,4,4,4,4,4,3007.93366025,225.333333333,36.3941391941,47.8699340245,None,Military,Seizure,None
3,3170,1967,1,2,SAU,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,0,1,0,0,0,1000.0,0.0,0,16,2,2,2,2,2,2,0.612650930808,0.666666666667,1.89023941068,1.01359703337,Water12,Diplomatic,None,Attack
4,1352,1967,2,2,GUI,CDI,0,0,0,0,0,1,0,0,0,0.0,0.0,15,15,4,4,0,0,0,0,0,1,13.0,13.0,17,17,1,1,1,1,1,1,0.838310095147,1.0,0.757055214724,0.619496855346,Land,Military,Clash,Clash
4,1378,1967,3,3,SOM,KEN,0,0,0,0,1,0,0,0,0,63.0,63.0,17,17,4,4,0,0,0,0,0,0,0.0,0.0,17,17,1,1,1,1,1,1,0.471870692896,1.0,0.257854179016,0.255451713396,Land,Military,Clash,Clash
3,3172,1967,4,2,KUW,IRQ,0,0,0,0,1,0,0,0,0,0.0,0.0,7,12,3,3,0,0,0,0,0,0,0.0,0.0,16,10,1,1,1,1,1,1,0.218224543081,0.0888888888889,0.0664335664336,0.0365764447696,Land,Diplomatic,Attack,Mobilize
2,3271,1967,4,2,POR,CON,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,36.7723984418,39.0,7.79366438356,7.99295774648,None,Diplomatic,None,None
4,1115,1967,5,2,VEN,CUB,0,0,0,0,1,0,0,0,0,0.0,13.0,17,17,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.1634,0.363636363636,1.14903550805,1.4485380117,None,Military,None,None
4,1715,1967,5,2,IND,CHN,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,1,1,0,0,0,813.0,1063.0,7,7,14,14,14,14,14,14,0.0767930056549,0.523985239852,0.656741420815,0.409105196982,Land,Military,ShowForce,ShowForce
4,1230,1967,6,2,THI,CAM,0,0,0,0,1,0,0,0,0,0.0,0.0,14,0,4,1,0,0,0,1,0,1,89.0,89.0,17,8,8,8,8,8,8,8,2.18058825597,1.81927710843,5.0872648782,5.4075,None,Military,Clash,Alert
5,1480,1967,6,3,ISR,EGY,0,0,0,0,1,0,0,0,0,1000.0,1000.0,20,20,5,5,0,0,0,2,1,1,2354.0,2052.0,16,16,22,22,22,22,22,22,0.861914137492,0.340909090909,0.0878868315421,0.0871110153979,Land,Military,Attack,Attack
4,3446,1967,6,2,SYR,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,17,17,4,4,0,0,1,0,1,0,1156.0,1243.0,16,16,30,30,30,30,30,30,0.194891948187,1.06666666667,2.09208103131,2.11495673671,None,Military,Attack,Attack
4,1067,1967,7,2,JOR,ISR,0,0,0,0,1,0,0,0,0,176.0,63.0,17,17,4,4,0,0,1,0,0,0,1191.0,1467.0,17,17,9,9,9,9,9,9,0.203353837141,0.8,0.750644567219,0.556242274413,None,Military,Clash,Clash
4,1422,1967,7,2,SUD,ETH,0,0,0,0,1,0,0,0,0,0.0,0.0,0,14,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.20686134853,0.444444444444,0.564120501946,0.499398315283,Land,Military,None,None
4,2097,1967,7,2,IND,CHN,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,1,1,0,0,0,826.0,1076.0,7,7,15,15,15,15,15,15,0.0767930056549,0.523985239852,0.656741420815,0.409105196982,Land,Military,ShowForce,ShowForce
4,1609,1967,8,2,CHL,ARG,0,0,0,0,1,0,0,0,0,0.0,0.0,7,16,3,4,0,0,0,0,2,0,0.0,13.0,12,0,9,9,9,9,9,9,0.411356716243,0.4375,0.390511903724,0.350733390854,None,Military,ViolateBorder,None
4,1343,1967,10,2,PAK,IND,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,1456.0,1469.0,17,17,22,22,22,22,22,22,0.370402652515,0.247183098592,0.236197888774,0.211601997695,Land,Military,Clash,Clash
4,2932,1967,10,2,GFR,GDR,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,0,0,0,0,0,13.0,13.0,17,17,2,2,2,2,2,2,4.68735316502,2.43781094527,3.50497599813,5.09602649007,None,Military,Clash,Clash
3,1280,1967,11,3,TUR,GRC,0,0,0,0,0,1,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,0,0,13.0,13.0,0,1,2,2,2,2,2,2,1.61714696486,3.11764705882,3.75745754933,4.10920770878,Land,Diplomatic,None,ThreatForce
4,347,1968,1,2,USA,PRK,0,0,0,0,0,0,1,0,0,0.0,0.0,10,15,3,4,1,0,0,0,0,0,1228.0,1089.0,17,17,7,7,7,7,7,7,132.347540984,8.65853658537,15.0397901836,47.756349953,None,Military,Clash,Clash
4,1806,1968,1,4,USA,CHN,0,0,0,0,1,0,0,0,0,13.0,0.0,17,1,4,2,1,1,1,0,0,0,1076.0,2000.0,17,7,18,18,18,18,18,18,4.52103829543,1.26785714286,0.254538952046,0.529519140503,None,Military,Clash,ShowForce
3,2924,1968,2,2,USA,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,1,0,0,1,0,0,1000.0,0.0,16,7,6,6,6,6,6,6,107.346390629,18.2051282051,6.35225977972,5.25354444789,None,Diplomatic,Attack,ShowForce
4,346,1968,4,6,CZE,BUL,0,1,0,0,0,0,0,0,0,0.0,0.0,0,14,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,6.77052132148,1.42857142857,1.71577060932,1.34432234432,None,Military,None,None
4,346,1968,4,6,GDR,CZE,1,0,0,0,0,0,0,0,0,0.0,0.0,14,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.15935949471,0.804,1.18961075134,1.69482288828,None,Military,None,None
4,346,1968,4,6,HUN,CZE,1,0,0,0,0,0,0,0,0,0.0,0.0,14,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.26201852105,0.584,0.714713460065,1.18074477748,None,Military,None,None
4,346,1968,4,6,POL,CZE,1,0,0,0,0,0,0,0,0,0.0,0.0,14,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.17005889928,1.24,2.2494951605,3.20753860127,None,Military,None,None
2,1400,1968,4,2,ZAM,SAF,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.147409519684,0.2,0.18833364644,0.12777053455,None,Diplomatic,None,None
4,1403,1968,5,2,UGA,SUD,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.358699574222,0.75,0.691928760894,0.365,None,Military,None,None
4,3300,1968,5,2,PHI,CAM,0,0,0,0,0,0,1,0,0,0.0,0.0,12,15,3,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.68600624556,0.607142857143,5.24515547544,11.042394015,None,Military,None,None
4,2926,1968,6,2,UKG,CHN,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,1,1,0,0,0,0,1000.0,750.0,16,0,10,10,10,10,10,10,0.314228401699,0.146428571429,0.070023385939,0.232105976844,None,Military,Attack,None
4,1069,1968,7,2,ISR,ALG,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5.73672809342,1.26666666667,0.207928862542,0.518244315177,None,Military,None,None
4,1462,1968,10,2,NEP,IND,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,0,0,0,0,0,0.0,0.0,17,17,2,2,2,2,2,2,0.00506472834133,0.0148648648649,0.0210413376431,0.00354591836735,Land,Military,Clash,Clash
4,2940,1968,11,2,VEN,CUB,0,0,0,0,0,0,1,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,13.0,0.0,17,17,1,1,1,1,1,1,0.932708920188,0.363636363636,1.16924191212,1.44533485976,None,Military,Clash,Clash
4,1172,1969,1,2,URU,ARG,0,0,0,0,1,0,0,0,0,0.0,0.0,0,14,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.085589845179,0.10625,0.118305084746,0.124564183835,Land,Military,None,None
4,1323,1969,1,2,CHA,CEN,0,0,0,0,0,1,0,0,0,0.0,0.0,0,13,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.33293637292,2.5,2.2653968254,0.787356321839,Land,Military,None,None
4,2939,1969,1,4,NOR,DEN,0,0,0,0,1,0,0,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.99425207343,0.777777777778,0.787364547127,0.595533498759,None,Military,None,None
4,2939,1969,1,4,NOR,GDR,0,0,0,0,1,0,0,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.155672090774,0.174129353234,0.225521199344,0.191897654584,None,Military,None,None
4,350,1969,2,2,USA,PER,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,1,0,0,0,0,0,0.0,0.0,15,0,2,2,2,2,2,2,465.645188954,46.1333333333,15.798347494,15.5449224466,None,Military,Seizure,None
4,1360,1969,3,2,DRV,CAM,0,0,0,0,1,0,0,0,0,0.0,0.0,17,17,4,4,0,0,0,1,0,0,1000.0,1000.0,20,20,1,1,1,1,1,1,11.9564116985,5.61176470588,3.04169113329,4.16377171216,None,Military,BeginWar,BeginWar
3,1399,1969,3,2,ZIM,ZAM,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,0,0,0,0,0,0.0,0.0,0,16,2,2,2,2,2,2,0.578962915223,1.0,1.24363636364,0.94950911641,Land,Diplomatic,None,Attack
2,2098,1969,3,2,IND,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,2,0,1,1,0,0,0,826.0,1076.0,7,7,16,16,16,16,16,16,0.0701850056552,0.533568904594,0.650865971156,0.41296956978,Land,Diplomatic,ShowForce,ShowForce
4,2633,1969,3,2,PAK,IND,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,1469.0,1482.0,17,17,23,23,23,23,23,23,0.378596244955,0.258278145695,0.238006322749,0.211073279805,Land,Military,Clash,Clash
4,1136,1969,4,2,IRQ,IRN,0,0,0,0,1,0,0,0,0,0.0,0.0,16,8,4,3,0,0,0,0,0,0,26.0,26.0,0,16,6,6,6,6,6,6,0.477619302331,0.4,0.327381378373,0.547911547912,Land,Military,None,Attack
4,2941,1969,4,3,USA,PRK,0,0,0,0,1,0,0,0,0,63.0,0.0,7,16,3,4,1,0,0,0,0,0,1228.0,1089.0,17,17,8,8,8,8,8,8,132.432520325,8.43902439024,14.6782300116,46.1485664639,None,Military,Clash,Clash
3,2016,1969,5,2,THI,LAO,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,0,0,0.0,0.0,16,8,4,4,4,4,4,4,4.59663030303,2.96610169492,12.1358451434,15.1610738255,None,Diplomatic,Attack,Alert
5,1206,1969,6,2,SAL,HON,0,0,0,0,1,0,0,0,0,750.0,1000.0,20,20,5,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.47605633803,0.666666666667,1.3216374269,2.05592105263,Land,Military,None,None
4,1326,1969,6,2,POR,CON,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1,1,1,39.5922012047,75.0,7.39593495935,7.68275862069,None,Military,None,ThreatForce
2,1449,1969,6,2,NEP,IND,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2,1,2,0,0,0,0,0,0,0.0,0.0,15,0,3,3,3,3,3,3,0.00716616950342,0.0192052980132,0.0210214313094,0.00358268116679,Land,Diplomatic,Seizure,None
4,2634,1969,8,2,PAK,IND,0,0,0,0,1,0,0,0,0,0.0,0.0,16,7,4,3,0,0,0,0,0,0,1482.0,1495.0,17,17,24,24,24,24,24,24,0.378596244955,0.258278145695,0.238006322749,0.211073279805,Land,Military,Clash,Clash
4,2108,1969,9,2,IRQ,IRN,0,0,0,0,1,0,0,0,0,13.0,63.0,17,17,4,4,0,0,0,0,0,0,26.0,26.0,0,16,7,7,7,7,7,7,0.477619302331,0.4,0.327381378373,0.547911547912,Land,Military,None,Attack
4,2936,1969,9,2,USA,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,1,1,1,0,0,0,1076.0,2013.0,17,7,19,19,19,19,19,19,4.01213403797,1.22261484099,0.250320810109,0.557366211962,None,Military,Clash,ShowForce
4,1110,1969,11,2,YPR,SAU,0,0,0,0,1,0,0,0,0,13.0,13.0,16,16,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.057452273352,0.15,0.253214997283,0.225978647687,Land,Military,None,None
4,1385,1969,11,3,POR,GUI,0,0,0,0,1,0,0,0,0,0.0,0.0,16,12,4,3,0,0,0,0,0,0,0.0,0.0,0,12,1,1,1,1,1,1,26.2883104126,25.0,2.37581613998,5.08675799087,None,Military,None,ViolateBorder
4,1385,1969,11,3,SEN,POR,0,0,0,0,1,0,0,0,0,0.0,0.0,12,16,3,4,0,0,0,0,0,0,0.0,0.0,16,0,2,2,2,2,2,2,0.0457480228793,0.0311111111111,0.472133670441,0.521543985637,None,Military,Attack,None
2,1611,1970,1,3,ZAM,SAF,0,0,1,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,0,0,0,0,0,0.0,0.0,1,0,1,1,1,1,1,1,0.110855527302,0.3,0.188707810134,0.141085014886,None,Diplomatic,ThreatForce,None
2,1611,1970,1,3,ZIM,ZAM,0,0,0,1,0,0,0,0,0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0.0,0.0,0,7,3,3,3,3,3,3,0.640861188662,0.916666666667,1.25294950448,0.831184056272,Land,Diplomatic,None,ShowForce
4,2109,1970,1,2,IRQ,IRN,0,0,0,0,1,0,0,0,0,0.0,0.0,15,7,4,3,0,0,0,0,0,0,89.0,39.0,0,16,8,8,8,8,8,8,0.341990417686,0.387755102041,0.328862567497,0.543193500249,Land,Military,None,Attack
3,2017,1970,2,2,THI,LAO,0,0,0,0,1,0,0,0,0,0.0,0.0,8,0,3,1,0,0,0,0,0,0,0.0,0.0,16,8,5,5,5,5,5,5,6.04667459334,2.82258064516,12.2788656313,14.8269230769,None,Diplomatic,Attack,Alert
4,1605,1970,3,2,THI,CAM,0,0,1,0,0,0,0,0,0,0.0,0.0,14,0,4,1,0,0,0,1,0,1,89.0,89.0,17,17,11,11,11,11,11,11,2.0004770633,2.05882352941,5.24214471029,5.71111111111,None,Military,Clash,Clash
4,2190,1970,3,2,ROK,PRK,0,0,0,0,1,0,0,0,0,63.0,63.0,17,17,4,4,0,0,0,0,0,0,1228.0,1228.0,17,17,6,6,6,6,6,6,0.387108571429,1.47260273973,2.26046413798,7.62093576527,Land,Military,Clash,Clash
